Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility_20,Price_Change,High_Low_Spread,Volume_Change,Score,Confidence,Signal
2024-07-12,30.88599967956543,30.88599967956543,31.364999771118164,30.459999084472656,31.364999771118164,41,,,30.88599967956543,30.88599967956543,,30.88599967956543,30.88599967956543,0.0,0.0,0.0,,,,,,,0.9050006866455078,,-7,58.33,SELL
2024-07-15,30.67200088500977,30.67200088500977,31.0049991607666,30.59499931335449,30.690000534057617,43,,,30.8656188419887,30.87760756997501,,30.85307678809533,30.870147917005752,-0.0170711289104232,-0.0034142257820846,-0.0136569031283386,,,,-0.0069286666054473,,-0.2139987945556605,0.4099998474121129,0.048780487804878,-8,66.67,STRONG SELL
2024-07-16,31.19499969482422,31.19499969482422,31.30500030517578,30.780000686645508,30.809999465942383,8,,,30.896988447020654,30.8900543199691,,30.905680312207465,30.89421101165897,0.0114693005484909,-0.0004375205159695,0.0119068210644604,,,,0.0170513430726344,,0.5229988098144496,0.5249996185302734,-0.813953488372093,4,33.33,HOLD
2024-07-17,30.136999130249023,30.136999130249023,31.28499984741211,30.136999130249023,31.20499992370605,69,,,30.824608512090023,30.860522743901647,,30.787421668829246,30.838121242665643,-0.0506995738363968,-0.010489931180055,-0.0402096426563418,,,,-0.0339157100472976,,-1.058000564575195,1.148000717163086,7.625,-8,66.67,STRONG SELL
2024-07-18,29.9950008392334,29.9950008392334,30.5049991607666,29.989999771118164,30.5049991607666,4,,,30.74559825753225,30.826580708424466,,30.665510771968343,30.77566787944844,-0.1101571074800951,-0.030423366440063,-0.079733741040032,,,,-0.0047117594688814,,-0.141998291015625,0.5149993896484375,-0.9420289855072465,-8,66.67,STRONG SELL
2024-07-19,29.08799934387207,29.08799934387207,29.75,28.89999961853028,29.75,73,,,30.58773169432652,30.75840104706947,,30.422816706107383,30.650655395331675,-0.227838689224292,-0.0699064309969088,-0.1579322582273832,,,,-0.0302384220698194,,-0.907001495361328,0.8500003814697195,17.25,-8,66.67,STRONG SELL
2024-07-22,29.124000549316406,29.124000549316406,29.170000076293945,28.780000686645508,29.170000076293945,27,,,30.44832872813508,30.69430690990269,,30.222998835831845,30.5375698511824,-0.3145710153505519,-0.1188393478676374,-0.1957316674829144,,,,0.001237665231587,,0.0360012054443359,0.3899993896484375,-0.6301369863013699,-6,50.0,SELL
2024-07-23,29.131999969482425,29.131999969482425,29.131999969482425,28.799999237060547,29.0,21,,,30.32296408445388,30.63303997106268,,30.055152856393477,30.433453563649064,-0.3783007072555904,-0.170731619745228,-0.2075690875103623,,,,0.0002746676285929,,0.0079994201660191,0.3320007324218785,-0.2222222222222222,-6,50.0,SELL
2024-07-24,29.11599922180176,29.11599922180176,29.11599922180176,28.98500061035156,29.11599922180176,9,,,30.20801504991558,30.57354817697401,,29.910667681840906,30.33586435314185,-0.4251966713009487,-0.2216246300563722,-0.2035720412445765,,,,-0.0005492498866341,,-0.016000747680664,0.1309986114502024,-0.5714285714285714,-8,66.67,STRONG SELL
2024-07-25,27.80699920654297,27.80699920654297,28.700000762939453,27.549999237060547,28.700000762939453,157,,,29.979346874356285,30.465056060486525,,29.58702637794892,30.148541008949344,-0.5615146310004278,-0.2896026302451833,-0.2719120007552444,,,,-0.0449581003656102,,-1.3090000152587926,1.1500015258789062,16.444444444444443,-8,66.67,STRONG SELL
2024-07-26,27.86000061035156,27.86000061035156,28.01000022888184,27.739999771118164,28.01000022888184,75,,,29.7775043730225,30.36289702322633,,29.32133010601086,29.979019497942105,-0.6576893919312461,-0.3632199825823958,-0.2944694093488502,,,,0.00190604543176,,0.0530014038085902,0.2700004577636754,-0.5222929936305732,-6,50.0,SELL
2024-07-29,27.702999114990234,27.702999114990234,28.049999237060547,27.702999114990234,28.049999237060547,819,,,29.579932443686094,30.25858730133472,,29.0723561073923,29.810425395501227,-0.7380692881089281,-0.4381898436877023,-0.2998794444212258,,,,-0.0056353730050885,,-0.1570014953613245,0.3470001220703125,9.92,-8,66.67,STRONG SELL
2024-07-30,28.364999771118164,28.364999771118164,28.364999771118164,27.799999237060547,27.825000762939453,320,,,29.464224570108197,30.184328966816423,,28.96353205565781,29.703356830732112,-0.7398247750742968,-0.4985168299650212,-0.2413079451092755,,,,0.0238963533652107,,0.6620006561279297,0.5650005340576172,-0.6092796092796093,-6,50.0,SELL
2024-07-31,28.777999877929688,28.777999877929688,28.88500022888184,28.71500015258789,28.71500015258789,17,,,29.398869837519765,30.129178806467927,,28.934988643699644,29.634811871265264,-0.69982322756562,-0.538778109485141,-0.1610451180804789,,,,0.0145602013095043,,0.4130001068115234,0.1700000762939488,-0.946875,-6,50.0,SELL
2024-08-01,28.33099937438965,28.33099937438965,28.94499969482422,28.33099937438965,28.94499969482422,16,,,29.29716788865023,30.05866196599427,28.511364197819987,28.84206721765195,29.538233167792995,-0.6961659501410438,-0.5702556776163216,-0.1259102725247222,,,,-0.0155327161524818,,-0.447000503540039,0.6140003204345703,-0.0588235294117647,-6,50.0,SELL
2024-08-02,28.246000289916992,28.246000289916992,28.93000030517578,28.246000289916992,28.89999961853028,101,,,29.19705668877087,29.987577194383395,29.14374991186385,28.750364613385035,29.442512213876256,-0.6921476004912215,-0.5946340621913015,-0.0975135382999199,,,,-0.0030002148300314,,-0.0849990844726562,0.6840000152587891,5.3125,-6,50.0,SELL
2024-08-05,27.076000213623047,27.076000213623047,28.559999465942383,26.84000015258789,28.165000915527344,38,,,28.995051310185364,29.87339770494181,18.134022492707643,28.492770090344727,29.267215028672315,-0.7744449383275871,-0.6305962374185586,-0.1438487009090284,,,,-0.0414217965122517,,-1.170000076293945,1.7199993133544922,-0.6237623762376238,-6,50.0,SELL
2024-08-06,27.09600067138672,27.09600067138672,27.229999542236328,27.09600067138672,27.21500015258789,110,,,28.814189344585493,29.764480174214164,21.97239005507573,28.27788248742811,29.10638433554005,-0.8285018481119408,-0.6701773595572351,-0.1583244885547057,,,,0.000738678446073,,0.0200004577636718,0.1339988708496093,1.8947368421052635,-4,33.33,HOLD
2024-08-07,26.82999992370605,26.82999992370605,26.915000915527344,26.69499969482422,26.915000915527344,7,,,28.625218923549355,29.64940251733149,21.481377853886755,28.05513132377856,28.937763267996797,-0.8826319442182324,-0.7126682764894345,-0.1699636677287979,,,,-0.0098169745013906,,-0.2660007476806676,0.220001220703125,-0.9363636363636364,-6,50.0,SELL
2024-08-08,27.5,27.5,27.5049991607666,27.05500030517578,27.05500030517578,36,28.74684991836548,,28.518055216544656,29.565112222534182,35.05273389320945,27.969726504735704,28.831262285182216,-0.8615357804465127,-0.7424417772808503,-0.1190940031656624,28.74684991836548,31.35796930539868,26.13573053133228,0.0249720491315379,,0.6700000762939489,0.4499988555908203,4.142857142857143,-5,41.67,SELL
2024-08-09,27.48699951171875,27.48699951171875,27.48699951171875,27.48699951171875,27.48699951171875,2,28.576899909973143,,28.419859435132665,29.48361760642377,34.524490418548865,27.895460813502325,28.73168726492566,-0.836226451423336,-0.7611987121093474,-0.0750277393139885,28.576899909973143,31.040053104884212,26.11374671506207,-0.0004727450284091,0.0196289523993371,-0.01300048828125,0.0,-0.9444444444444444,-6,50.0,SELL
2024-08-12,27.91699981689453,27.91699981689453,27.924999237060547,27.780000686645508,27.84000015258789,11,28.439149856567383,,28.37196804291951,29.42218161467753,39.3626436605023,27.898774506331897,28.671340046552984,-0.7725655402210876,-0.7634720777316955,-0.0090934624893921,28.439149856567383,30.70957091121471,26.168728801920057,0.0156437702482752,0.0201910687974622,0.4300003051757812,0.144998550415039,4.5,-4,33.33,HOLD
2024-08-13,27.69499969482422,27.69499969482422,27.69499969482422,27.69499969482422,27.69499969482422,4,28.264149856567386,,28.307494866910435,29.35444899036956,37.99224102778173,27.86742453533072,28.59901853901752,-0.7315940036868049,-0.7570964629227175,0.0255024592359125,28.264149856567386,30.14658428362328,26.381715429511484,-0.0079521482797719,0.0195504387145313,-0.2220001220703125,0.0,-0.6363636363636364,0,0.0,HOLD
2024-08-14,27.253999710083008,27.253999710083008,27.253999710083008,27.253999710083008,27.253999710083008,30,28.11999988555908,,28.207161994831637,29.27207843035832,44.52367901423919,27.773051485292605,28.499387514652,-0.7263360293593948,-0.7509443762100529,0.0246083468506581,28.11999988555908,29.83244115010472,26.407558621013443,-0.015923451511127,0.0185757845638531,-0.4409999847412109,0.0,6.5,-1,8.33,HOLD
2024-08-15,28.34199905395508,28.34199905395508,28.34199905395508,28.145000457763672,28.145000457763672,41,28.037349796295167,,28.220003619510056,29.2356047293229,53.961194694288366,27.860581880471447,28.48772911015593,-0.6271472296844856,-0.7261849469049395,0.0990377172204539,28.037349796295167,29.511777139963563,26.56292245262677,0.0399207219287358,0.0211023291707801,1.087999343872074,0.1969985961914098,0.3666666666666667,1,8.33,HOLD
2024-08-16,28.777999877929688,28.777999877929688,28.777999877929688,28.777999877929688,28.777999877929688,15,28.02184982299805,,28.273146120311925,29.21765944103297,58.44727560711092,28.00172311084964,28.509230648509543,-0.5075075376599045,-0.6824494650559326,0.1749419273960281,28.02184982299805,29.45573222653001,26.58796741946608,0.015383559329904,0.0204140262873131,0.4360008239746058,0.0,-0.6341463414634146,1,8.33,HOLD
2024-08-19,29.239999771118164,29.239999771118164,29.239999771118164,29.239999771118164,29.239999771118164,18,28.027649784088133,,28.36522742038871,29.218535532408865,57.09881319192816,28.19222721242941,28.5633616946287,-0.3711344821992846,-0.620186468484603,0.2490519862853184,28.027649784088133,29.48110804345015,26.57419152472612,0.0160539264420107,0.0207403846120065,0.4619998931884765,0.0,0.1999999999999999,1,8.33,HOLD
2024-08-20,29.45499992370605,29.45499992370605,29.95499992370605,29.45499992370605,29.854999542236328,15,28.043799781799315,,28.469015277847504,29.22780864579307,55.67476791268339,28.386499937241204,28.62940897085665,-0.2429090336154473,-0.5447309815107719,0.3018219478953245,28.043799781799315,29.55495771852249,26.53264184507614,0.0073529464524912,0.0207983658935392,0.215000152587887,0.5,-0.1666666666666666,1,8.33,HOLD
2024-08-21,29.47599983215332,29.47599983215332,29.47599983215332,29.47599983215332,29.47599983215332,1,28.06179981231689,,28.564918568733773,29.23754163349347,60.3358020848255,28.554115305689223,28.692119405026776,-0.1380040993375537,-0.4633856050761283,0.3253815057385745,28.06179981231689,29.634072541725317,26.48952708290848,0.0007129488542407,0.0207961044316462,0.0209999084472691,0.0,-0.9333333333333332,0,0.0,HOLD
2024-08-22,29.006000518798828,29.006000518798828,29.450000762939453,29.0,29.44499969482422,4,28.121749877929688,,28.60692637350187,29.22846158977996,56.41458483787058,28.623636107706083,28.715369857898786,-0.0917337501926987,-0.3890552340994424,0.2973214839067437,28.121749877929688,29.74376348760556,26.499736268253816,-0.0159451525319186,0.0182963171881168,-0.4699993133544922,0.4500007629394531,3.0,-1,8.33,HOLD
2024-08-23,29.785999298095703,29.785999298095703,29.785999298095703,29.785999298095703,29.785999298095703,8,28.21804981231689,,28.719219032987,29.25032581363548,74.48499177985873,28.80246121391987,28.79467574235781,0.0077854715620553,-0.3096870929671428,0.3174725645291982,28.21804981231689,29.9958455272143,26.44025409741949,0.0268909455059602,0.0191051025883138,0.779998779296875,0.0,1.0,-1,8.33,HOLD
2024-08-26,29.97699928283692,29.97699928283692,30.104999542236328,29.905000686645508,30.104999542236328,53,28.331749820709227,,28.8390076282108,29.27882281242769,75.24976906203581,28.983159378368647,28.882255263874782,0.1009041144938649,-0.2275688514749413,0.3284729659688062,28.331749820709227,30.25571069127197,26.40778895014648,0.0064124081528944,0.0189907885086655,0.190999984741218,0.1999988555908203,5.625,-1,8.33,HOLD
2024-08-27,29.951000213623047,29.951000213623047,29.98500061035156,29.951000213623047,29.951000213623047,78,28.411049842834476,,28.94491168396435,29.305182710513787,78.55444914951065,29.132057968407786,28.961421556448727,0.1706364119590588,-0.1479277987881412,0.3185642107472001,28.411049842834476,30.466994609908813,26.35510507576013,-0.0008673005916493,0.0184328647347146,-0.0259990692138742,0.034000396728512,0.471698113207547,-3,25.0,HOLD
2024-08-28,29.176000595092773,29.176000595092773,29.176000595092773,29.176000595092773,29.176000595092773,42397,28.430949878692623,,28.966920151690868,29.30011674520316,65.04489462151437,29.13881837251317,28.97731630005199,0.1615020724611824,-0.0860418245382765,0.2475438969994589,28.430949878692623,30.509430816987795,26.352468940397458,-0.0258755838871039,0.0192829169175893,-0.7749996185302734,0.0,542.5512820512821,-2,16.67,HOLD
