Date,Adj Close,Close,High,Low,Open,Volume
2024-07-11,225.6156311035156,227.57000732421875,232.38999938964844,225.7700042724609,231.38999938964844,64710600
2024-07-12,228.56008911132807,230.5399932861328,232.63999938964844,228.67999267578125,228.9199981689453,53046500
2024-07-15,232.386962890625,234.3999938964844,237.22999572753903,233.08999633789065,236.47999572753903,62631300
2024-07-16,232.8033599853516,234.82000732421875,236.2700042724609,232.3300018310547,235.0,43234300
2024-07-17,226.9143524169922,228.8800048828125,231.4600067138672,226.63999938964844,229.4499969482422,57345900
2024-07-18,222.25473022460935,224.17999267578125,230.44000244140625,222.2700042724609,230.27999877929688,66034600
2024-07-19,222.3836212158203,224.30999755859372,226.8000030517578,223.27999877929688,224.82000732421875,49151500
2024-07-22,222.03663635253903,223.9600067138672,227.77999877929688,223.08999633789065,227.00999450683597,48201800
2024-07-23,223.0775909423828,225.00999450683597,226.94000244140625,222.67999267578125,224.3699951171875,39960300
2024-07-24,216.66314697265625,218.5399932861328,224.8000030517578,217.1300048828125,224.0,61777600
2024-07-25,215.6222076416016,217.4900054931641,220.8500061035156,214.6199951171875,218.92999267578125,51391200
2024-07-26,216.08816528320312,217.9600067138672,219.4900054931641,216.00999450683597,218.6999969482422,41601300
2024-07-29,216.36573791503903,218.2400054931641,219.3000030517578,215.75,216.9600067138672,36311800
2024-07-30,216.92091369628903,218.8000030517578,220.3300018310547,216.1199951171875,219.19000244140625,41643800
2024-07-31,220.1727600097656,222.0800018310547,223.82000732421875,220.6300048828125,221.44000244140625,50036300
2024-08-01,216.48468017578125,218.3600006103516,224.47999572753903,217.0200042724609,224.3699951171875,62501000
2024-08-02,217.97183227539065,219.8600006103516,225.6000061035156,217.7100067138672,219.1499938964844,105568600
2024-08-05,207.4727783203125,209.2700042724609,213.5,196.0,199.08999633789065,119548600
2024-08-06,205.4502868652344,207.22999572753903,209.9900054931641,201.07000732421875,205.3000030517578,69660500
2024-08-07,208.0180511474609,209.82000732421875,213.63999938964844,206.38999938964844,206.8999938964844,63516400
2024-08-08,211.4781036376953,213.30999755859372,214.1999969482422,208.8300018310547,213.1100006103516,47161100
2024-08-09,214.3829498291016,216.2400054931641,216.77999877929688,211.97000122070312,212.1000061035156,42201600
2024-08-12,215.91146850585935,217.52999877929688,219.50999450683597,215.6000061035156,216.07000732421875,38028100
2024-08-13,219.62364196777344,221.2700042724609,221.88999938964844,219.00999450683597,219.00999450683597,44155300
2024-08-14,220.0702972412109,221.72000122070312,223.02999877929688,219.6999969482422,220.57000732421875,41960600
2024-08-15,223.0479736328125,224.72000122070312,225.3500061035156,222.75999450683597,224.6000061035156,46414000
2024-08-16,224.3680725097656,226.0500030517578,226.8300018310547,223.6499938964844,223.9199981689453,44340200
2024-08-19,224.2092742919922,225.88999938964844,225.9900054931641,223.0399932861328,225.72000122070312,40687800
2024-08-20,224.82464599609372,226.50999450683597,227.1699981689453,225.4499969482422,225.7700042724609,30299000
2024-08-21,224.7154541015625,226.3999938964844,227.97999572753903,225.0500030517578,226.5200042724609,34765500
2024-08-22,222.859375,224.52999877929688,228.33999633789065,223.8999938964844,227.7899932861328,43695300
2024-08-23,225.1521759033203,226.83999633789065,228.22000122070312,224.3300018310547,225.66000366210935,38677300
2024-08-26,225.48968505859372,227.17999267578125,227.27999877929688,223.88999938964844,226.75999450683597,30602200
2024-08-27,226.3333282470703,228.02999877929688,228.8500061035156,224.88999938964844,226.0,35934600
2024-08-28,224.8048095703125,226.4900054931641,229.8600006103516,225.67999267578125,227.9199981689453,38052200
2024-08-29,228.0802459716797,229.7899932861328,232.9199981689453,228.8800048828125,230.1000061035156,51906300
2024-08-30,227.29611206054688,229.0,230.3999938964844,227.47999572753903,230.19000244140625,52990800
2024-09-03,221.1124725341797,222.7700042724609,229.0,221.1699981689453,228.5500030517578,50190600
2024-09-04,219.206787109375,220.8500061035156,221.77999877929688,217.47999572753903,221.66000366210935,43840200
2024-09-05,220.7253875732422,222.3800048828125,225.47999572753903,221.5200042724609,221.6300048828125,36615400
2024-09-06,219.177001953125,220.82000732421875,225.2400054931641,219.7700042724609,223.9499969482422,48423000
