Date,Adj Close,Close,High,Low,Open,Volume
2024-01-02,23.732999801635742,23.732999801635742,24.06999969482422,23.732999801635742,23.844999313354492,20
2024-01-03,22.945999145507812,22.945999145507812,23.264999389648438,22.93000030517578,23.264999389648438,458
2024-01-04,22.98900032043457,22.98900032043457,23.045000076293945,22.704999923706055,22.93000030517578,24
2024-01-05,23.121999740600586,23.121999740600586,23.121999740600586,22.864999771118164,23.065000534057617,5
2024-01-08,23.1200008392334,23.1200008392334,23.1200008392334,22.834999084472656,22.989999771118164,53
2024-01-09,22.90399932861328,22.90399932861328,23.139999389648438,22.90399932861328,23.139999389648438,19
2024-01-10,22.884000778198242,22.884000778198242,23.0,22.799999237060547,23.0,10
2024-01-11,22.53700065612793,22.53700065612793,23.084999084472656,22.53499984741211,22.959999084472656,109
2024-01-12,23.16200065612793,23.16200065612793,23.3799991607666,22.825000762939453,22.825000762939453,44
2024-01-16,22.933000564575195,22.933000564575195,22.933000564575195,22.933000564575195,22.933000564575195,0
2024-01-17,22.516000747680664,22.516000747680664,22.90999984741211,22.510000228881836,22.90999984741211,17
2024-01-18,22.66699981689453,22.66699981689453,22.66699981689453,22.59000015258789,22.639999389648438,5
2024-01-19,22.570999145507812,22.570999145507812,22.570999145507812,22.514999389648438,22.514999389648438,2
2024-01-22,22.163000106811523,22.163000106811523,22.163000106811523,21.924999237060547,22.0049991607666,28
2024-01-23,22.333999633789062,22.333999633789062,22.333999633789062,22.333999633789062,22.333999633789062,0
2024-01-24,22.7549991607666,22.7549991607666,22.90999984741211,22.7549991607666,22.854999542236328,46
2024-01-25,22.808000564575195,22.808000564575195,22.8700008392334,22.808000564575195,22.8700008392334,48
2024-01-26,22.7549991607666,22.7549991607666,22.84000015258789,22.7549991607666,22.760000228881836,111
2024-01-29,23.13800048828125,23.13800048828125,23.204999923706055,23.094999313354492,23.094999313354492,333
2024-01-30,23.10700035095215,23.10700035095215,23.274999618530273,23.065000534057617,23.204999923706055,78
