Date,Adj Close,Close,High,Low,Open,Volume
2024-07-11,486.8244934082031,491.9299926757813,503.2799987792969,490.7300109863281,503.0700073242188,49966600
2024-07-12,489.68450927734375,494.8200073242188,499.6199951171875,492.0400085449219,492.510009765625,37109400
2024-07-15,491.0006713867188,496.1499938964844,501.010009765625,494.0899963378906,496.6099853515625,31151400
2024-07-16,491.1886901855469,496.3399963378906,498.4400024414063,493.1499938964844,497.6199951171875,25950600
2024-07-17,476.76995849609375,481.7699890136719,488.7999877929688,481.7000122070313,488.2799987792969,56268800
2024-07-18,474.5135498046875,479.489990234375,485.7099914550781,476.2699890136719,485.5299987792969,49347400
2024-07-19,470.3077697753906,475.239990234375,481.6900024414063,473.9400024414063,479.1499938964844,42042900
2024-07-22,477.3142700195313,482.3200073242188,483.3500061035156,477.7099914550781,481.1600036621094,40300000
2024-07-23,475.63189697265625,480.6199951171875,484.4299926757813,480.1400146484375,481.4100036621094,23282500
2024-07-24,458.57080078125,463.3800048828125,474.1900024414063,462.510009765625,473.8200073242188,58818600
2024-07-25,453.5137939453125,458.2699890136719,467.9400024414063,455.6300048828125,463.7200012207031,59256800
2024-07-26,458.1650695800781,462.9700012207031,465.9299926757813,459.7699890136719,462.6499938964844,39992100
2024-07-29,459.08538818359375,463.8999938964844,467.9100036621094,461.6199951171875,465.7099914550781,28218500
2024-07-30,452.7815246582031,457.5299987792969,466.55999755859375,454.1499938964844,465.8500061035156,41317200
2024-07-31,466.1809997558594,471.0700073242188,472.7900085449219,466.4100036621094,467.8699951171875,44552100
2024-08-01,454.8894348144531,459.6600036621094,475.5499877929688,455.9800109863281,471.760009765625,56653900
2024-08-02,444.0926208496094,448.75,453.5700073242188,444.4700012207031,450.8900146484375,66323200
2024-08-05,430.8515319824219,435.3699951171875,442.2900085449219,423.4500122070313,424.7099914550781,87483500
2024-08-06,434.9683227539063,439.5299987792969,447.0700073242188,434.55999755859375,437.2300109863281,63164400
2024-08-07,430.2577209472656,434.7699890136719,449.0,434.3699951171875,446.489990234375,54929200
2024-08-08,443.4197082519531,448.0700073242188,448.989990234375,437.1499938964844,441.05999755859375,47890100
2024-08-09,445.7353820800781,450.4100036621094,452.05999755859375,445.6099853515625,446.739990234375,33574000
2024-08-12,446.69537353515625,451.3800048828125,454.3699951171875,448.5499877929688,451.3900146484375,27795000
2024-08-13,457.7790832519531,462.5799865722656,462.8500061035156,455.6799926757813,455.8200073242188,40084500
2024-08-14,457.9275512695313,462.7300109863281,465.1099853515625,458.3999938964844,463.510009765625,34733700
2024-08-15,469.4962463378906,474.4200134277344,474.8200073242188,468.3800048828125,468.760009765625,38280600
2024-08-16,470.0999145507813,475.0299987792969,476.4100036621094,471.6499938964844,472.6199951171875,38383600
2024-08-19,476.2751159667969,481.2699890136719,481.30999755859375,473.3699951171875,475.1700134277344,23737700
2024-08-20,475.2756652832031,480.260009765625,482.9400024414063,478.5499877929688,480.3500061035156,29209300
2024-08-21,477.4923706054688,482.5,484.3699951171875,479.3200073242188,481.0499877929688,25658800
2024-08-22,469.9217834472656,474.8500061035156,485.5400085449219,473.80999755859375,484.8399963378906,37739600
2024-08-23,475.0182800292969,480.0,482.739990234375,475.2799987792969,479.239990234375,36061500
2024-08-26,470.40667724609375,475.3399963378906,480.3800048828125,473.239990234375,479.4500122070313,27452600
