Date,Adj Close,Close,High,Low,Open,Volume
2024-01-02,362.36639404296875,377.0899963378906,377.82000732421875,374.79998779296875,374.79998779296875,5776300
2024-01-03,359.5989074707031,374.2099914550781,376.1199951171875,373.8999938964844,375.57000732421875,6393600
2024-01-04,359.916015625,374.5400085449219,377.2200012207031,374.3999938964844,374.8399963378906,4251900
2024-01-05,360.01214599609375,374.6400146484375,376.25,373.2099914550781,374.42999267578125,5381700
2024-01-08,362.1262512207031,376.8399963378906,376.9700012207031,372.4700012207031,373.3999938964844,4604900
2024-01-09,360.5310974121094,375.17999267578125,375.6000061035156,373.75,374.79998779296875,3230900
2024-01-10,362.2319641113281,376.95001220703125,377.4700012207031,375.2900085449219,375.54998779296875,2718700
2024-01-11,362.4433288574219,377.1700134277344,378.1199951171875,374.25,377.7699890136719,4095700
2024-01-12,361.23260498046875,375.9100036621094,378.25,374.7300109863281,377.4800109863281,3816700
2024-01-16,359.0703430175781,373.6600036621094,375.5299987792969,372.0400085449219,374.9700012207031,4471600
2024-01-17,358.1670837402344,372.7200012207031,373.75,371.3399963378906,371.75,4361000
2024-01-18,360.1754455566406,374.80999755859375,375.3299865722656,371.3599853515625,372.2300109863281,3953400
2024-01-19,364.02435302734375,378.6000061035156,379.3699951171875,374.4599914550781,375.7799987792969,5218600
2024-01-22,365.43780517578125,380.07000732421875,381.0799865722656,379.0799865722656,379.69000244140625,5433400
2024-01-23,364.4474182128906,379.0400085449219,379.8500061035156,377.9800109863281,379.3599853515625,3110100
2024-01-24,363.53399658203125,378.0899963378906,380.6199951171875,377.94000244140625,380.2099914550781,3967200
2024-01-25,365.83203125,380.4800109863281,380.55999755859375,377.9200134277344,379.07000732421875,3539100
2024-01-26,366.41845703125,381.0899963378906,382.1300048828125,379.95001220703125,379.9800109863281,3221000
2024-01-29,368.552978515625,383.30999755859375,383.4100036621094,380.5400085449219,381.0,2730900
2024-01-30,369.6875915527344,384.489990234375,384.95001220703125,382.489990234375,382.82000732421875,2747900
2024-01-31,366.68768310546875,381.3699951171875,385.82000732421875,381.3399963378906,385.2099914550781,4476600
2024-02-01,370.274169921875,385.1000061035156,385.1499938964844,380.9700012207031,381.3999938964844,3652500
