Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility_20,Price_Change,High_Low_Spread,Volume_Change,Score,Confidence,Signal
2024-07-11,241.02999877929688,241.02999877929688,271.0,239.6499938964844,263.29998779296875,221707300,,,241.02999877929688,241.02999877929688,,241.02999877929688,241.02999877929688,0.0,0.0,0.0,,,,,,,31.3500061035156,,-7,58.33,SELL
2024-07-12,248.22999572753903,248.22999572753903,251.83999633789065,233.08999633789065,235.8000030517578,155955800,,,241.7157127743676,241.31235160079655,,242.137690617488,241.56333188657408,0.5743587309139002,0.11487174618278,0.4594869847311201,,,,0.0298717876808145,,7.199996948242159,18.75,-0.2965689447302817,4,33.33,HOLD
2024-07-15,252.63999938964844,252.63999938964844,265.6000061035156,251.72999572753903,255.97000122070312,146912900,,,242.75612102344195,241.75657308271235,,243.7534304285896,242.3838257756907,1.369604652898886,0.3658183275260012,1.0037863253728847,,,,0.0177657967933491,,4.410003662109403,13.870010375976593,-0.057983736417626,4,33.33,HOLD
2024-07-16,256.5599975585937,256.5599975585937,258.6199951171875,245.8000030517578,255.3099975585937,126332500,,,244.0707759315516,242.3370995327469,,245.72367152551328,243.43391257442423,2.289758951089027,0.7506064522386064,1.5391524988504206,,,,0.0155161422514864,,3.919998168945256,12.819992065429688,-0.1400857242624711,4,33.33,HOLD
2024-07-17,248.5,248.5,258.4700012207031,246.17999267578125,252.72999572753903,115584800,,,244.49260679521336,242.57878190401172,,246.1507989831266,243.8091783096521,2.3416206734744947,1.0688092964857845,1.2728113769887104,,,,-0.0314156440415187,,-8.059997558593693,12.290008544921877,-0.0850747036589951,2,16.67,HOLD
2024-07-18,249.22999572753903,249.22999572753903,257.1400146484375,247.1999969482422,251.08999633789065,110869000,,,244.9437866935301,242.8396138186599,,246.62452155919004,244.21072034060668,2.413801218583359,1.3378076809052992,1.0759935376780596,,,,0.0029376085615253,,0.7299957275390341,9.940017700195312,-0.0407994822848679,4,33.33,HOLD
2024-07-19,239.1999969482422,239.1999969482422,249.44000244140625,236.8300018310547,247.7899932861328,87403900,,,244.39675909874077,242.6968837453102,,245.4822870036596,243.839555644876,1.6427313587836352,1.3987924164809666,0.2439389423026685,,,,-0.0402439471622098,,-10.029998779296848,12.610000610351562,-0.2116470789851086,2,16.67,HOLD
2024-07-22,251.509994506836,251.509994506836,253.2100067138672,243.75,244.2100067138672,101225400,,,245.0742100899879,243.04249593203676,,246.4096266195329,244.40773630131747,2.0018903182154304,1.5194119968278594,0.4824783213875709,,,,0.0514632011523705,,12.309997558593809,9.460006713867188,0.1581336759572513,4,33.33,HOLD
2024-07-23,246.3800048828125,246.3800048828125,255.759994506836,245.6300048828125,253.6000061035156,111928200,,,245.19857149882836,243.17337863598877,,246.40506942926825,244.55383027031712,1.8512391589511024,1.5857774292525082,0.2654617296985944,,,,-0.0203967624987724,,-5.129989624023494,10.129989624023494,0.1057323557130918,2,16.67,HOLD
2024-07-24,215.9900054931641,215.9900054931641,225.9900054931641,214.7100067138672,225.4199981689453,167942900,,,242.41680330781267,242.1073640029368,,241.72582882371373,242.4379913979354,-0.7121625742216509,1.1261894285576766,-1.8383520027793276,,,,-0.1233460458940368,,-30.38999938964841,11.279998779296903,0.5004520755269897,-4,33.33,HOLD
2024-07-25,220.25,220.25,226.0,216.22999572753903,216.8000030517578,100636500,,,240.3056791832591,241.25021247340987,,238.42185515852705,240.7944364795698,-2.3725813210427877,0.4264352786375838,-2.799016599680371,,,,0.0197231093962388,,4.259994506835909,9.770004272460966,-0.4007695472687443,-6,50.0,SELL
2024-07-26,219.8000030517578,219.8000030517578,222.27999877929688,215.3300018310547,221.19000244140625,94604100,,,238.3527576469256,240.40902779020783,,235.55695483440863,239.23929326269484,-3.682338428286186,-0.3953194627471703,-3.2870189655390165,,,,-0.0020431189477511,,-0.4499969482421875,6.949996948242188,-0.0599424662026203,-8,66.67,STRONG SELL
2024-07-29,232.1000061035156,232.1000061035156,234.2700042724609,224.6999969482422,224.8999938964844,129201800,,,237.7572574999342,240.08318380249443,,235.0251165681174,238.7104571768297,-3.6853406087123233,-1.053323691940201,-2.6320169167721224,,,,0.0559599767105618,,12.300003051757784,9.570007324218722,0.3657103656184035,-6,50.0,SELL
2024-07-30,222.6199951171875,222.6199951171875,232.4100036621093,220.0,232.25,100560300,,,236.31561346348212,239.3983528736589,,233.11663634489744,237.5185710983377,-4.401934753440287,-1.7230459042402182,-2.6788888492000686,,,,-0.0408445098536536,,-9.480010986328097,12.410003662109318,-0.2216803481066053,-8,66.67,STRONG SELL
2024-07-31,232.07000732421875,232.07000732421875,234.67999267578125,226.7899932861328,227.8999938964844,67497000,,,235.91127002164757,239.11096677368084,46.20725032785987,232.95561649556225,237.1149737817363,-4.159357286174043,-2.210308180626983,-1.94904910554706,,,,0.042449072025434,,9.45001220703125,7.889999389648437,-0.3287907852303543,-6,50.0,SELL
2024-08-01,216.8600006103516,216.8600006103516,231.8699951171875,214.3300018310547,227.69000244140625,83861900,,,234.09686341104796,238.238379865315,37.5644200813544,230.47936789783756,235.6146053986708,-5.135237500833256,-2.7952940446682377,-2.339943456165018,,,,-0.0655405965175743,,-15.21000671386716,17.539993286132812,0.2424537386846823,-7,58.33,SELL
2024-08-02,207.6699981689453,207.6699981689453,216.1300048828125,205.77999877929688,214.8800048828125,82880100,,,231.58001910227628,237.0396197987907,32.82407762481817,226.97023409339255,233.5446344927652,-6.574400399372621,-3.551115315609114,-3.0232850837635064,,,,-0.0423775819217054,,-9.190002441406278,10.350006103515623,-0.0117073426669321,-7,58.33,SELL
2024-08-05,198.8800048828125,198.8800048828125,203.8800048828125,182.0,185.22000122070312,100308800,,,228.46573203375596,235.5431643118896,28.75976093889315,222.648660368688,230.9768841512872,-8.328223782599252,-4.506537009007142,-3.82168677359211,,,,-0.0423267364743842,,-8.789993286132812,21.8800048828125,0.2102881149998612,-6,50.0,SELL
2024-08-06,200.63999938964844,200.63999938964844,202.8999938964844,192.6699981689453,200.75,73783900,,,225.81566225812665,234.1744127463115,31.518380371643676,219.2627125257588,228.7297075022769,-9.466994976518151,-5.498628602509345,-3.968366374008807,,,,0.0088495296843591,,1.7599945068359375,10.229995727539093,-0.264432432647983,-5,41.67,SELL
2024-08-07,191.759994506836,191.759994506836,203.4900054931641,191.47999572753903,200.7700042724609,71159800,229.59599990844723,,222.5722653294323,232.5111022271164,29.12155809714716,215.0315251382322,225.99121024335537,-10.959685105123157,-6.590839903032107,-4.36884520209105,229.59599990844723,269.6459465443443,189.54605327255015,-0.0442583976765631,,-8.880004882812443,12.010009765625057,-0.0355646692571143,-6,50.0,SELL
2024-08-08,198.83999633789065,198.83999633789065,200.6999969482422,192.0399932861328,195.6999969482422,65033900,227.48649978637692,,220.31204923499976,231.19066670204876,35.01633567249303,212.5405207074104,223.98000921332093,-11.439488505910504,-7.560569623607787,-3.8789188823027168,227.48649978637692,269.4016702129212,185.57132935983276,0.0369211620456229,0.045394729040607,7.080001831054659,8.660003662109375,-0.0860865263814681,-6,50.0,SELL
2024-08-09,200.0,200.0,200.8800048828125,195.1100006103516,197.0500030517578,58648300,225.075,,218.377568355476,229.9675033019684,29.15081816029145,210.61120982934727,222.2037122345564,-11.592502405209132,-8.366956179928057,-3.225546225281075,225.075,267.5115671604132,182.6384328395868,0.0058338547750631,0.0446353116653483,1.1600036621093466,5.770004272460909,-0.0981887907691219,-5,41.67,SELL
2024-08-12,197.4900054931641,197.4900054931641,199.259994506836,194.6699981689453,199.0200042724609,64044900,222.31750030517577,,216.3882766543034,228.69387593691727,29.782486254661308,208.59256300839604,220.3730672907496,-11.780504282353547,-9.049665800413155,-2.730838481940392,222.31750030517577,264.3779136048519,180.2570870054996,-0.0125499725341795,0.0441633003821977,-2.509994506835909,4.589996337890682,0.0920163073780484,-7,58.33,SELL
2024-08-13,207.8300018310547,207.8300018310547,208.4900054931641,197.0599975585937,198.47000122070312,76247400,219.88100051879883,,215.57320286161303,227.8756847955109,45.95478763720576,208.47524590418968,219.4439513307722,-10.968705426582517,-9.433473725647028,-1.5352317009354888,219.88100051879883,259.1418839919,180.62011704569773,0.0523570613716373,0.0460672591184396,10.339996337890597,11.430007934570398,0.1905303935207956,-7,58.33,SELL
2024-08-14,201.3800048828125,201.3800048828125,208.44000244140625,198.75,207.38999938964844,70250000,217.52500076293944,,214.2214697207749,226.83663852442467,40.84425435989648,207.38367036243932,218.10588122351592,-10.722210861076576,-9.691221152732938,-1.030989708343638,217.52500076293944,255.1770241904865,179.87297733539242,-0.0310349655555765,0.0460577801341728,-6.449996948242188,9.69000244140625,-0.0786571083079554,-9,75.0,STRONG SELL
2024-08-15,214.13999938964844,214.13999938964844,215.8800048828125,204.82000732421875,205.0200042724609,89848500,215.77050094604493,,214.21371064162,226.33873110737463,47.546808736343344,208.4231055973946,217.812112198785,-9.389006601390406,-9.630778242464432,0.2417716410740258,215.77050094604493,250.346555210408,181.19444668168188,0.0633627678888044,0.048810878411404,12.759994506835938,11.05999755859375,0.2789822064056939,-1,8.33,HOLD
2024-08-16,216.1199951171875,216.1199951171875,219.8000030517578,210.8000030517578,211.1499938964844,88765100,214.6165008544922,,214.395261544055,225.93799636266144,42.39336934198074,209.6072424465935,217.68677019274077,-8.07952774614725,-9.320528143200995,1.241000397053746,214.6165008544922,247.39386242381943,181.8391392851649,0.0092462675501192,0.0482562656682423,1.9799957275390625,9.0,-0.0120580755382672,-1,8.33,HOLD
2024-08-19,222.72000122070312,222.72000122070312,222.97999572753903,214.08999633789065,217.07000732421875,76435200,213.17700119018556,,215.188093894212,225.8118004747415,50.04894582024801,211.62458995030264,218.059602120738,-6.4350121704353,-8.743424948647856,2.3084127782125563,213.17700119018556,241.33550727350016,185.0184951068709,0.0305386186036922,0.0472075832331175,6.600006103515625,8.88999938964838,-0.1389048173212219,-1,8.33,HOLD
2024-08-20,221.1000061035156,221.1000061035156,228.22000122070312,219.5599975585937,224.8800048828125,74001200,211.9130012512207,,215.75113315224087,225.6270242248895,44.18530542655218,213.0823462815662,218.28481723057337,-5.202470949007164,-8.035234148719718,2.832763199712554,211.9130012512207,235.7310067965145,188.0949957059269,-0.007273684933138,0.0470729417100534,-1.6199951171875284,8.660003662109432,-0.0318439671774261,-3,25.0,HOLD
2024-08-21,223.2700042724609,223.2700042724609,224.6600036621093,218.8600006103516,222.6699981689453,70146000,212.2770011901856,,216.4672161160713,225.5345920698923,53.94267769389308,214.64967828016535,218.65409034478725,-4.004412064621874,-7.22906973190015,3.224657667278276,212.2770011901856,236.57502895794624,187.9789734224249,0.0098145549934058,0.0378687232009204,2.1699981689453125,5.800003051757727,-0.0520964524899596,-1,8.33,HOLD
2024-08-22,210.6600036621093,210.6600036621093,224.8000030517578,210.32000732421875,223.82000732421875,79514500,211.79750137329103,,215.91414826331305,224.95127487743025,51.764848502752265,214.03588218507983,218.0619357757,-4.026053590620165,-6.588466503644153,2.562412913023988,211.79750137329103,235.8098657241398,187.78513702244223,-0.056478704568677,0.0398113606391943,-12.610000610351593,14.479995727539062,0.1335571522253584,-3,25.0,HOLD
2024-08-23,220.32000732421875,220.32000732421875,221.47999572753903,214.2100067138672,214.4600067138672,81525200,211.8235015869141,,216.3337538881612,224.7696565420102,62.52629458132823,215.00267066802428,218.22920033484957,-3.226529666825257,-5.916079136280374,2.689549469455117,211.8235015869141,235.87344677782505,187.7735563960031,0.0458558981020607,0.0411918608717543,9.660003662109432,7.269989013671847,0.0252872117664073,-2,16.67,HOLD
2024-08-26,213.2100067138672,213.2100067138672,219.08999633789065,211.009994506836,218.75,59301200,210.87900161743164,,216.0362541572761,224.31633694090655,56.91191484477417,214.72687621353856,217.8574082147768,-3.1305320012382083,-5.358969709271941,2.2284377080337325,210.87900161743164,232.98088774659507,188.7771154882682,-0.0322712435275504,0.0396846483876027,-7.1100006103515625,8.080001831054659,-0.2726028271013134,-3,25.0,HOLD
2024-08-27,209.2100067138672,209.2100067138672,215.6600036621093,206.94000244140625,213.25,62821400,210.20850219726563,,215.3861353531419,223.7239318339639,60.13946233729568,213.87812705974292,217.21685995545013,-3.3387328957071816,-4.954922346558989,1.6161894508518078,210.20850219726563,231.61330606483784,188.80369832969345,-0.0187608455233908,0.0388897565115738,-4.0,8.720001220703068,0.0593613619960473,-4,33.33,HOLD
2024-08-28,205.75,205.75,211.83999633789065,202.58999633789065,209.72000122070312,64116400,208.8925018310547,,214.4684081766522,223.0190717620437,54.19143775087316,212.62764597362863,216.36746292171307,-3.7398169480844095,-4.711901266864074,0.9720843187796636,208.8925018310547,227.71914830015177,190.0658553619576,-0.0165384379467057,0.0375236277948216,-3.4600067138671875,9.25,0.0206139945941987,-3,25.0,HOLD
2024-08-29,206.27999877929688,206.27999877929688,214.88999938964844,205.97000122070312,209.8000030517578,62308800,208.36350173950197,,213.6885596626184,222.36263752742624,53.83863063353457,211.6510848668084,215.62024335560815,-3.969158488799792,-4.563352711251218,0.5941942224514261,208.36350173950197,226.83880386225815,189.8881996167457,0.0025759357438486,0.0347607153071717,0.529998779296875,8.919998168945312,-0.0281924749362098,-1,8.33,HOLD
2024-08-30,214.1100006103516,214.1100006103516,214.57000732421875,207.02999877929688,208.6300048828125,63370600,208.68550186157228,,213.7286968957358,222.0390047071488,59.5385652253719,212.02937959658425,215.5083735226262,-3.478993926041966,-4.346480954209368,0.8674870281674023,208.68550186157228,227.33358552776824,190.03741819537632,0.0379581242844206,0.0344807498077035,7.830001831054716,7.540008544921875,0.0170409316180057,-1,8.33,HOLD
2024-09-03,210.6000061035156,210.6000061035156,219.8999938964844,209.63999938964844,215.259994506836,76714200,209.27150192260743,,213.43072634409577,221.59041652661415,51.72499969117529,211.809475982266,215.14479075084023,-3.335314768574221,-4.144247717082339,0.8089329485081178,209.27150192260743,227.35008477381652,191.1929190713983,-0.0163934169204158,0.0331857844501056,-3.5099945068359943,10.259994506835966,0.2105645204558581,-3,25.0,HOLD
2024-09-04,219.4100036621093,219.4100036621093,222.22000122070312,210.57000732421875,210.58999633789065,80651800,210.2100021362305,,214.0001813267637,221.50491013977089,60.90744108334635,212.97878793301112,215.46073244797128,-2.481944514960162,-3.811787076657904,1.3298425616977418,210.2100021362305,228.35060926695792,192.069395005503,0.0418328456945218,0.0342732301857006,8.809997558593722,11.649993896484377,0.0513281765305511,-2,16.67,HOLD
